"Автор (ы)","Author full names","Идентификатор автора(ов)","Название документа","Год","Название источника","Том","Выпуск","Статья №","Страница начала","Страница окончания","Цитирования","DOI","Ссылка","Организации","Авторы организаций","Краткое описание","Ключевые слова автора","Ключевые слова указателя","Сведения о финансировании","Текст о финансировании","Спонсоры","Название конференции","Дата конференции","Место проведения конференции","Код конференции","Тип документа","СТАДИЯ ПУБЛИКАЦИИ","Open Access (открытый доступ)","Источник","EID"
"Zhaparov, M.; Nassen, Y.","Zhaparov, M. K. (55637264200); Nassen, Y. (57193877762)","55637264200; 57193877762","3D modelling based on virtual reality","2016","Proceedings of the 2016 6th International Conference - Cloud System and Big Data Engineering, Confluence 2016","","","7508151","399","402","3","10.1109/CONFLUENCE.2016.7508151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017295934&doi=10.1109%2FCONFLUENCE.2016.7508151&partnerID=40&md5=6c9fcffd58aab28eedaa4f7542b9e972","Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan","Zhaparov, M. K., Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan; Nassen, Y., Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan","Nowadays, mobile devices and PC are very popular. Mobile and desktop applications with learning aid scan greatly help to everyone, who wants to learn something new. This paper introduces an Android, Desktop and WEB application, which can help people to know more about the programs. This application was done by using technologies such as AutoCAD, 3D modeling with 3Ds Max and Unity 3D. Usage of such tools and technologies give to people the great opportunity to convert endless ideas in people's mind into reality, so that mobile devices and PC will be able to create virtual reality. © 2016 IEEE.","","Application programs; Big data; Computer aided design; Mobile telecommunication systems; Virtual reality; 3-d modeling; 3D modelling; 3ds max; AutoCad; Desktop applications; Learning aid; Tools and technologies; WEB application; Three dimensional computer graphics","","","","6th International Conference on Cloud System and Big Data Engineering, Confluence 2016","2016-01-14 through 2016-01-15","Uttar Pradesh, Noida","122691","Conference paper","Final","","Scopus","2-s2.0-85017295934"
"Zholdygarayev, A.; Dossymbetov, A.; Alimanova, M.","Zholdygarayev, Aslanbek (57189001547); Dossymbetov, Alymkhan (57188996054); Alimanova, Madina U. (55938129800)","57189001547; 57188996054; 55938129800","3D game with weapons of Kazakh Khanate","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416866","","","0","10.1109/ICECCO.2015.7416866","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964691937&doi=10.1109%2FICECCO.2015.7416866&partnerID=40&md5=d32c0be49fdad4ce4f5e5a6e121f6dd8","Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Zholdygarayev, Aslanbek, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Dossymbetov, Alymkhan, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Alimanova, Madina U., Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","The name of article speaks for itself-the weapon of the Kazakh Khanate of five main weapons used to create 3d game. The five main arms included: bow and arrow, sword, spear, axe and cudgel. You will be able to choose the form of the main weapons and each weapon depends on the individual map. Historical description about each weapon. © 2015 IEEE.","3D modeling; computer game; Kazakh history; traditional weapons; war style","Three dimensional computer graphics; 3-d modeling; 3D games; war style; Computer games","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964691937"
"Alimanova, M.; Kuanyshkyzy, A.; Inkarov, B.; Osipov, T.","Alimanova, Madina U. (55938129800); Kuanyshkyzy, Aitolkyn (57189001385); Inkarov, Bekzat (57189003150); Osipov, Temirlan (57188994281)","55938129800; 57189001385; 57189003150; 57188994281","Mobile program for voicing books","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416893","","","0","10.1109/ICECCO.2015.7416893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964691603&doi=10.1109%2FICECCO.2015.7416893&partnerID=40&md5=12fa08393905dc95a5d06b70cd5da538","Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Alimanova, Madina U., Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Kuanyshkyzy, Aitolkyn, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Inkarov, Bekzat, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Osipov, Temirlan, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","This article considers voiced reading. It is written with help of Android (Java) program. In order to read text in Kazakh language its phonetic was researched. The best program for making this project from English programs is FBReader. © 2015 IEEE.","Kazakh language; mobile application; programing; scoring; text reader","Computational linguistics; Computer software; Kazakh language; Mobile applications; programing; scoring; Text-readers; Java programming language","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964691603"
"Amirgaliyev, Y.; Saule, A.; Kalizhanova, K.; Zamanova, Z.; Kozbakova, K.","Amirgaliyev, Yedilkhan Nesipkhanovich (56167524400); Saule, Amanzholova (57188991075); Kalizhanova, Aliya Ualievna (57034267000); Zamanova, Saule (55804336000); Kozbakova, Ainur (57195683902)","56167524400; 57188991075; 57034267000; 55804336000; 57195683902","Using the ez-cryptosystem for data transmission in virtual private networks (Vpn)","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416910","","","0","10.1109/ICECCO.2015.7416910","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964689503&doi=10.1109%2FICECCO.2015.7416910&partnerID=40&md5=5d1917b9ad2370dbf82b9dc4aac6f186","SDU University, Kaskelen, Almaty, Kazakhstan; Satbayev University, Almaty, Kazakhstan","Amirgaliyev, Yedilkhan Nesipkhanovich, SDU University, Kaskelen, Almaty, Kazakhstan; Saule, Amanzholova, Satbayev University, Almaty, Kazakhstan; Kalizhanova, Aliya Ualievna, Satbayev University, Almaty, Kazakhstan; Zamanova, Saule, Satbayev University, Almaty, Kazakhstan; Kozbakova, Ainur, Satbayev University, Almaty, Kazakhstan","The aim of the article is to research the process of information security in transmission between virtual subnets which are realized on data encryption algorithms of EZ-cryptosystem and secret key that protects the information from interception. In fact, the data to be intersegmental transfer coded output from one network, and decoded at the other input network, wherein the data encryption algorithm allows secure distribution between their endpoints. All data manipulations are transparent to the user working on the network. © 2015 IEEE.","decryption; encryption; EZ-cryptosystem; VPN","Network security; Security of data; Virtual private networks; Coded outputs; Data encryption algorithm; Data manipulations; decryption; Secret key; Subnets; Virtual private networks (VPN); Cryptography","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964689503"
"Kochetov, Y.; Sokolova, I.; Amirgaliyeva, S.; Amirgaliyeva, Z.","Kochetov, Y. (24328734700); Sokolova, Irina (57189000034); Amirgaliyeva, Saltanat Nuradilovna (57189006723); Amirgaliyeva, Zhazira Yedilkhanovna (57189005613)","24328734700; 57189000034; 57189006723; 57189005613","Alternating heuristic and exact method for the leader-follower facility location and design problem","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416870","","","8","10.1109/ICECCO.2015.7416870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964681648&doi=10.1109%2FICECCO.2015.7416870&partnerID=40&md5=c73007382b927118724ed4e7c63abbd3","Institute of Information and Computational Technologies, Almaty, Kazakhstan; Novosibirsk State University, Novosibirsk, Novosibirsk Oblast, Russian Federation; SDU University, Kaskelen, Almaty, Kazakhstan; Al Farabi Kazakh National University, Almaty, Kazakhstan","Kochetov, Y., Institute of Information and Computational Technologies, Almaty, Kazakhstan; Sokolova, Irina, Novosibirsk State University, Novosibirsk, Novosibirsk Oblast, Russian Federation; Amirgaliyeva, Saltanat Nuradilovna, SDU University, Kaskelen, Almaty, Kazakhstan; Amirgaliyeva, Zhazira Yedilkhanovna, Al Farabi Kazakh National University, Almaty, Kazakhstan","We study the following discrete facility location game. Two players, a leader and a follower, open facilities and compete to attract clients from a given market. Each player has a budget and maximizes own market share. Each client splits own demand probabilistically over all opened facilities by the gravity rule. The goal is to find the location and design of the leader facilities to maximize his market share. We present an alternating heuristic and exact method for this game. We rewrite the problem as mixed integer linear program with exponential number of constraints. In our method, we start with small subset of constraints and iteratively enlarge it until upper and lower bounds not coincide. Computational results are discussed. © 2015 IEEE.","bi-level optimization; competitive facility location; metaheuristic; non-linear programming; Stackelberg game","Budget control; Commerce; Competition; Integer programming; Iterative methods; Location; Nonlinear programming; Bi-level optimization; Competitive facility location; Computational results; Facility location games; Metaheuristic; Mixed integer linear program; Stackelberg Games; Upper and lower bounds; Heuristic methods","Ministry of Education and Science of the Republic of Kazakhstan, (0115PK00546)","This research was supported by the Ministry of Education and Science of the Republic of Kazakhstan (grant 0115PK00546).","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964681648"
"Alimanova, M.; Sabyr, M.; Dinara, D.","Alimanova, Madina U. (55938129800); Sabyr, Mariyam (57188999792); Dinara, Kozhamzharova Khanatovna (56021869000)","55938129800; 57188999792; 56021869000","The 3D printing in Kazakhstan: Problems and solutions","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416905","","","3","10.1109/ICECCO.2015.7416905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964666300&doi=10.1109%2FICECCO.2015.7416905&partnerID=40&md5=5d276e90d47f72de1c100037931427cb","Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Department of Software Engineering, Satbayev University, Almaty, Kazakhstan","Alimanova, Madina U., Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Sabyr, Mariyam, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Dinara, Kozhamzharova Khanatovna, Department of Software Engineering, Satbayev University, Almaty, Kazakhstan","Aim of this article was to describe the role of 3D technologies in education. Thus, possible to understand why these technologies will help to promote the level of knowledge, and why they are needed. Whether, there are schools that teach to the same technologies in Republic of Kazakhstan. What advantages of education of 3D technologies are in? © 2015 IEEE.","3D content; 3D technology; education; science","3D printers; Education; Teaching; 3-D printing; 3D content; 3D technology; Kazakhstan; Problems and Solutions; science; Engineering education","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964666300"
"Bogdanchikov, A.; Marshal, J.","Bogdanchikov, Andrey (57216432873); Marshal, Janibek (57188999713)","57216432873; 57188999713","Analisys of Kazakhstan satellite images by distributed system Hadoop","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416871","","","0","10.1109/ICECCO.2015.7416871","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964661218&doi=10.1109%2FICECCO.2015.7416871&partnerID=40&md5=4917aa98fa2ae2f91bcdfdf8321d2451","Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan","Bogdanchikov, Andrey, Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan; Marshal, Janibek, Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan","This work is devoted to application of Hadoop distributed system to analyze information of Kazakhstan Satellite images. Describes how satellite images can be acquired from NASA web servers and detailed description of image processing using OpenCV library. Short conclusions are provided from realized analysis experiments on various region of Kazakhstan. In the end, shown comparison of running analysis algorithms using Google Cloud Engine with various number of working nodes. © 2015 IEEE.","Big Data; distributed system; Hadoop; Image analysis; Satellite images","Big data; Digital libraries; Image processing; NASA; Satellites; Web services; Analysis algorithms; Distributed systems; Hadoop; Hadoop distributed systems; Kazakhstan; Satellite images; Web servers; Working nodes; Image analysis","","We acknowledge the use of Rapid Response imagery from the Land, Atmosphere Near real-time Capability for EOS (LANCE) system operated by the NASA/GSFC/Earth Science Data and Information System (ESDIS) with funding provided by NASA/HQ.","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964661218"
"Eleyan, G.; Salman, M.S.; Turan, C.","Eleyan, Gülden (36782003500); Salman, Mohammad Shukri (55293857100); Turan, Cemil (56246423000)","36782003500; 55293857100; 56246423000","Two-dimensional sparse LMS for image denoising","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416909","","","3","10.1109/ICECCO.2015.7416909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964659868&doi=10.1109%2FICECCO.2015.7416909&partnerID=40&md5=23d2d979c925c192ccd4a8da28b88778","Department of Electrical and Electronic Engineering, Mevlana Üniversitesi, Konya, Turkey; Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan","Eleyan, Gülden, Department of Electrical and Electronic Engineering, Mevlana Üniversitesi, Konya, Turkey; Salman, Mohammad Shukri, Department of Electrical and Electronic Engineering, Mevlana Üniversitesi, Konya, Turkey; Turan, Cemil, Department of Electrical and Electronic Engineering, Mevlana Üniversitesi, Konya, Turkey, Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan","In this paper we propose a new two-dimensional (2D) zero-attracting least-mean-square (ZA-LMS) based adaptive filter by applying the recently proposed ZA-LMS algorithm for image denoising. The proposed algorithm is applied along both horizontal and vertical directions. Two configurations of data reuse are used to compare the performance and the computational complexity of the 2D conventional LMS algorithm with the proposed one. The simulation results have shown that the proposed 2D ZA-LMS algorithm has similar results as those of the 2D LMS algorithm and it has the benefit of lower computational complexity. © 2015 IEEE.","Image Denoising; Sparse Images; ZA-LMS Algorithm","Adaptive filters; Algorithms; Computational complexity; Data reuse; Least mean squares; LMS algorithms; Sparse images; Two Dimensional (2 D); Vertical direction; Zero-attracting; Image denoising","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964659868"
"Dmitriyev, V.; Marx-Gómez, J.M.; Zhaparov, M.","Dmitriyev, Viktor G. (55701282000); Marx-Gómez, Jorge (7402100609); Zhaparov, M. K. (55637264200)","55701282000; 7402100609; 55637264200","Collecting context data generated by mobile devices","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416878","","","0","10.1109/ICECCO.2015.7416878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964659526&doi=10.1109%2FICECCO.2015.7416878&partnerID=40&md5=7aef88b3e5336fbb5737ec077716fa27","Department of Computer Science, Universität Oldenburg, Oldenburg, Niedersachsen, Germany; Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Dmitriyev, Viktor G., Department of Computer Science, Universität Oldenburg, Oldenburg, Niedersachsen, Germany; Marx-Gómez, Jorge, Department of Computer Science, Universität Oldenburg, Oldenburg, Niedersachsen, Germany; Zhaparov, M. K., Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Issues related to a properly collection, management and analysis of data are the very first ones to be solved while working with any data source. Especially, it's true for the data sources, which have a property to grow very rapidly and without any clear structure underneath, and such behavior is very typical for the data generated by mobile devices. Thus, current work suggest an principle architecture design of a mobile software platform whose main goal is to collect, store and provide further access to the mobile context data generated mainly by mobile devices such as smartphones. © 2015 IEEE.","api; application; architecture; context; mobile; rest; services","Applications; Architecture; Computer science; Computers; Electronics engineering; Electronics industry; Analysis of data; Architecture designs; context; mobile; Mobile context; Mobile softwares; rest; services; Mobile devices","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964659526"
"Abdinurova, N.; Tolebi, G.; Kuzhaniyazova, A.","Abdinurova, Nazgul (57188990158); Tolebi, Gulnur (57189003460); Kuzhaniyazova, Albina (57189001064)","57188990158; 57189003460; 57189001064","Classification of epilepsy using computational intelligence techniques","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416877","","","2","10.1109/ICECCO.2015.7416877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964643192&doi=10.1109%2FICECCO.2015.7416877&partnerID=40&md5=4efa8df3c85ca4d78f76e359d8a45842","Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan","Abdinurova, Nazgul, Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan; Tolebi, Gulnur, Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan; Kuzhaniyazova, Albina, Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan","Epilepsy is common disorder of the brain that affects the cerebral cortex. EEG is one of the main tools for diagnosis neuron activities and brain disorders. EEG signals store important information that is useful for diagnosis neural diseases. In this work, implementation of epilepsy classifier using neural network was employed. Identification of three classes EEG signals: seizure free, pre-seizure and seizure was considered in this research, where seizure free and pre-seizure signals are difficult to identify. For comparison classification with SVM (Support method machine), KNN (K-nearest neighbour) and linear classifier has been done. Data under different noise level were tested and robustness of the classifiers checked. Best accuracy 100% and average accuracy 71% achieved in recognition three classes during the testing. Testing result shows that proposed method can be used for better classification of seizure free, pre-seizure and seizure period epilepsy. © 2015 IEEE.","EEG; Epilepsy; KNN; Neural Network; SVM","Artificial intelligence; Brain; Diagnosis; Electroencephalography; Nearest neighbor search; Neural networks; Neurology; Brain disorders; Cerebral cortex; Computational intelligence techniques; Epilepsy; K-nearest neighbours; Linear classifiers; Neuron activity; Support method; Biomedical signal processing","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964643192"
"Mukhamediev, R.I.; Amirgaliyev, Y.; Kalimoldayev, M.N.; Khamitov, A.N.; Abdilmanova, A.","Mukhamediev, Ravil I. (55604681000); Amirgaliyev, Yedilkhan Nesipkhanovich (56167524400); Kalimoldayev, Maksat N. (56153126500); Khamitov, Alim N. (56835614500); Abdilmanova, Ainur (57170813200)","55604681000; 56167524400; 56153126500; 56835614500; 57170813200","Selection of the most prominent lines of research in ICT domain","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416901","","","2","10.1109/ICECCO.2015.7416901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964632110&doi=10.1109%2FICECCO.2015.7416901&partnerID=40&md5=461698dd7756f4b2133b4932624abbe1","Ministry of Education and Science of the Republic of Kazakhstan, Almaty, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Informācijas sistēmu menedžmenta augstskola, Riga, Latvia; International Information Technology University, Almaty, Kazakhstan","Mukhamediev, Ravil I., Ministry of Education and Science of the Republic of Kazakhstan, Almaty, Kazakhstan, Informācijas sistēmu menedžmenta augstskola, Riga, Latvia; Amirgaliyev, Yedilkhan Nesipkhanovich, SDU University, Kaskelen, Almaty, Kazakhstan; Kalimoldayev, Maksat N., Informācijas sistēmu menedžmenta augstskola, Riga, Latvia; Khamitov, Alim N., International Information Technology University, Almaty, Kazakhstan; Abdilmanova, Ainur, International Information Technology University, Almaty, Kazakhstan","The paper is devoted to selection of the most crucial directions of research in ICT domain that could be implemented in the Republic of Kazakhstan. In the paper we evaluated the dynamics of the annual changes in the number of publications and convergence of ICT sub-domains based on data of Scopus, EBSCO (Information Science & Technology Abstracts, Academic Search Complete) and Google Scholar. To analyze the place of Kazakhstan, we considered indexes shown in the Global Competitiveness Report. As a result, the most rapidly developing areas of research were revealed (big data, machine learning, 5G, augmented reality, and etc.). The semantic network of the most modern concepts of the ICT domain was constructed that visualizes the binary relationship between the components and their relative importance. By using comparative analysis of the number of publications in the leading countries and some other countries including Kazakhstan, we selected some key domains which need to be seriously improved onto the way of development science in RK. © 2015 IEEE.","5G; Augmented Reality; Big Data; Bioinformatics; Cloud computing; Cyber-Physical systems; e-Governance; Embedded systems; Human-machine systems; ICT domain; Information Security; Internet of Things; Machine Learning; Machine to Machine; Mobile computing; Multi agent systems; Neural Networks; Robotics; scientometric databases; SDN; taxonomy; Visualization","Artificial intelligence; Augmented reality; Big data; Bioinformatics; Cloud computing; Data visualization; Embedded systems; Flow visualization; Government data processing; Internet of things; Learning systems; Man machine systems; Mobile computing; Multi agent systems; Neural networks; Robotics; Search engines; Security of data; Semantics; Taxonomies; Cyber physical systems (CPSs); E-governance; ICT domain; Machine to machines; Scientometrics; Distributed computer systems","Ministry of Education and Science of the Republic of Kazakhstan","This work was supported by grants 0168/GF4 and 2318/GF3 from the Ministry of Education and Science of the Republic of Kazakhstan.","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964632110"
"Ivanov, A.; Aliyev, H.; Bakiyev, B.","Ivanov, Alexander (57221003402); Aliyev, Humbet (57189004926); Bakiyev, Bakhyt (57189000360)","57221003402; 57189004926; 57189000360","Analytical method of finding polynomial roots by using the eigenvectors, eigenvalues apparatus","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416874","","","1","10.1109/ICECCO.2015.7416874","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964626305&doi=10.1109%2FICECCO.2015.7416874&partnerID=40&md5=2ec1024b669c64021df1e52989b219e1","Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan; Economics Faculty, SDU University, Kaskelen, Almaty, Kazakhstan; Department of Computer Engineering and Telecommunication, International Information Technology University, Almaty, Kazakhstan","Ivanov, Alexander, Department of Computer Engineering, SDU University, Kaskelen, Almaty, Kazakhstan; Aliyev, Humbet, Economics Faculty, SDU University, Kaskelen, Almaty, Kazakhstan; Bakiyev, Bakhyt, Department of Computer Engineering and Telecommunication, International Information Technology University, Almaty, Kazakhstan","Algorithms of finding polynomials roots have been proposed and they are continuously suggesting in different works [5] which are devoted for solving as theoretical so application problems because of theirs complexity and sufficient perfection (accuracy) in series of certain situations. A method of finding polynomials roots which is reduced to obtaining analytical representation of polynomial roots, and for this purpose the methods of eigenvectors of associated to this polynomial a companion (Frobenius or similar to it) matrix is proposed. © 2015 IEEE.","eigenvalues; eigenvectors; Frobenius matrix; polynomial roots","Algorithms; Eigenvalues and eigenfunctions; Matrix algebra; Analytical method; Application problems; Eigenvalues; Frobenius matrices; Polynomial roots; Polynomials","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964626305"
"Abdinurova, N.; Tolebi, G.; Kuzhaniyazova, A.","Abdinurova, Nazgul (57188990158); Tolebi, Gulnur (57189003460); Kuzhaniyazova, Albina (57189001064)","57188990158; 57189003460; 57189001064","Development of image retrieval system by visual features","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416887","","","0","10.1109/ICECCO.2015.7416887","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964613974&doi=10.1109%2FICECCO.2015.7416887&partnerID=40&md5=6e1ded426d590308bf215db21fc30f70","Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan; Computer Systems and Software Department, SDU University, Kaskelen, Almaty, Kazakhstan","Abdinurova, Nazgul, Department of Information Systems, SDU University, Kaskelen, Almaty, Kazakhstan; Tolebi, Gulnur, Computer Systems and Software Department, SDU University, Kaskelen, Almaty, Kazakhstan; Kuzhaniyazova, Albina, Computer Systems and Software Department, SDU University, Kaskelen, Almaty, Kazakhstan","Image retrieval is the project which allows performing search among pictures from internet resource. Instead of usual keyword and tag based search, images will be retrieved depending on its contents relevance. © 2015 IEEE.","feature vector; first moment; Image retrieval; second moment; skewness; texture","Search engines; Textures; Feature vectors; First moments; Image retrieval systems; Internet resources; Second moments; skewness; Tag-based; Visual feature; Image retrieval","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964613974"
"Kurmashov, N.; Latuta, K.; Nussipbekov, A.","Kurmashov, Nursultan (57189002707); Latuta, Konstantin N. (55669554600); Nussipbekov, Abay Kabylovich (56206049800)","57189002707; 55669554600; 56206049800","Online book recommendation system","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416895","","","22","10.1109/ICECCO.2015.7416895","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964608574&doi=10.1109%2FICECCO.2015.7416895&partnerID=40&md5=06232e6c0a0fac47e5e854a1e57c7218","Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Kurmashov, Nursultan, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Latuta, Konstantin N., Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Nussipbekov, Abay Kabylovich, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Today the amount of information in the internet growth very rapidly and people need some instruments to find and access appropriate information. One of such tools is called recommendation system. Recommendation systems help to navigate quickly and receive necessary information. Generally they are used in Internet shops to increase the profit. This paper proposes a quick and intuitive book recommendation system that helps readers to find appropriate book to read next. The overall architecture is presented with it's detailed description. We used a collaborative filtering method based on Pearson correlation coefficient. Finally the experimental results based on the online survey are provided with some discussions. © 2015 IEEE.","book; collaborative filtering; recommendation system","Collaborative filtering; Correlation methods; Internet; Amount of information; book; Collaborative filtering methods; Internet growth; Online surveys; Pearson correlation coefficients; Recommender systems","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964608574"
"Nussipbekova, G.; Sinchev, S.; Sabraliyeva, S.","Nussipbekova, Gulmira (57189004429); Sinchev, Bakhtgerey (57211428058); Sabraliyeva, Shnara (57189002842)","57189004429; 57211428058; 57189002842","Analysis of the economic growth based on the Solow model: Search of the neoclassical growth model with multiple equilibrium states","2016","Proceedings of the 2015 12th International Conference on Electronics Computer and Computation, ICECCO 2015","","","7416873","","","0","10.1109/ICECCO.2015.7416873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964608075&doi=10.1109%2FICECCO.2015.7416873&partnerID=40&md5=3e758c2a91ecb4e681f9f11f3276e064","Department of Mathematics, SDU University, Kaskelen, Almaty, Kazakhstan; Department of IS and MM, International Information Technology University, Almaty, Kazakhstan","Nussipbekova, Gulmira, Department of Mathematics, SDU University, Kaskelen, Almaty, Kazakhstan; Sinchev, Bakhtgerey, Department of IS and MM, International Information Technology University, Almaty, Kazakhstan; Sabraliyeva, Shnara, Department of IS and MM, International Information Technology University, Almaty, Kazakhstan","This work examines transients neoclassical growth model with multiple equilibrium states, which is an important issue for the development of methods of determining the stability of the economic system. An attempt to study the behavior of the integral curves of nonlinear model for the development of administrative decisions on the definition of macroeconomic indicators of the country. © 2015 IEEE.","capital; discount function; equilibrium states; Jacobian matrix; neoclassical growth model; population; Solow model; workforce","Economics; Jacobian matrices; capital; Equilibrium state; Growth modeling; population; Solow model; workforce; Population statistics","","","","12th International Conference on Electronics Computer and Computation, ICECCO 2015","2015-09-27 through 2015-09-30","Almaty","119793","Conference paper","Final","","Scopus","2-s2.0-84964608075"
